,X_WGS84,Y_WGS84,helpau
4626,-87.550249,33.215794,0
4627,-87.55,70.67,0
4628,-87.528933,45.636289,0
4629,-87.520274,34.975392,0
4630,-87.495294,36.012068,0
4631,-87.490568,45.405205,0
4632,-87.47,51.02,0
4633,-87.47,49.84,0
4634,-87.468102,41.348432,0
4635,-87.464012,46.156096,0
4636,-87.460118,39.516713,0
4637,-87.45147,40.026467,0
4638,-87.432637,32.821499,0
4639,-87.43,53.8,0
4640,-87.43,71.92,0
4641,-87.418008,38.68909,0
4642,-87.40195,32.13611,0
4643,-87.395417,46.543544,0
4644,-87.394144,41.622373,0
4645,-87.376975,44.947747,0
4646,-87.365112,39.295342,0
4647,-87.36,54.98,0
4648,-87.36,74.93,0
4649,-87.339922,35.48163,0
4650,-87.304672,36.560142,0
4651,-87.285897,36.921422,0
4652,-87.272433,46.006717,0
4653,-87.263929,36.025297,0
4654,-87.23954,45.591301,0
4655,-87.2325,33.44056,0
4656,-87.229388,33.854333,0
4657,-87.208908,35.12187,0
4658,-87.181996,38.99293,0
4659,-87.152172,41.444036,0
4660,-87.125847,32.315533,0
4661,-87.119855,45.070528,0
4662,-87.114394,33.01255,0
4663,-87.092568,46.263252,0
4664,-87.072142,41.652777,0
4665,-87.045677,46.495045,0
4666,-87.042196,45.74138,0
4667,-87.04113,37.755052,0
4668,-87.02241,36.40344,0
4669,-87.02,36.08,0
4670,-87.011746,33.286613,0
4671,-86.984383,38.196895,0
4672,-86.969436,41.157435,0
4673,-86.953876,36.687556,0
4674,-86.929597,45.909081,0
4675,-86.888833,39.627005,0
4676,-86.874879,40.398559,0
4677,-86.874379,35.755161,0
4678,-86.873907,40.777777,0
4679,-86.860789,33.873418,0
4680,-86.831939,30.861273,0
4681,-86.786746,33.449152,0
4682,-86.78221,34.70131,0
4683,-86.771735,31.487256,0
4684,-86.767219,33.184574,0
4685,-86.748959,36.473794,0
4686,-86.743915,41.79393,0
4687,-86.74,52.4,0
4688,-86.74,14.79,0
4689,-86.726036,41.207312,0
4690,-86.72056,32.40556,0
4691,-86.71,49.27,0
4692,-86.664501,46.460214,0
4693,-86.572,39.278,0
4694,-86.570862,34.022689,0
4695,-86.56,73.45,0
4696,-86.537458,34.722136,0
4697,-86.53367,40.276377,0
4698,-86.512504,46.060693,0
4699,-86.507232,44.043516,0
4700,-86.5039,33.640092,0
4701,-86.496303,32.125945,0
4702,-86.470312,46.336435,0
4703,-86.467102,38.142423,0
4704,-86.465195,35.274088,0
4705,-86.450002,36.292851,0
4706,-86.440748,41.337679,0
4707,-86.42,54.99,0
4708,-86.416872,41.83242,0
4709,-86.403267,36.084831,0
4710,-86.397249,39.147526,0
4711,-86.35701,43.41668,0
4712,-86.35492,46.5565,0
4713,-86.349333,32.98083,0
4714,-86.33,81.4,0
4715,-86.328096,40.74764,0
4716,-86.316012,39.807699,0
4717,-86.299797,35.862063,0
4718,-86.29,49.99,0
4719,-86.282931,30.480415,0
4720,-86.2716,45.97603,0
4721,-86.267296,33.957384,0
4722,-86.25,71.24,0
4723,-86.245149,44.484974,0
4724,-86.238581,40.097635,0
4725,-86.234388,41.676782,0
4726,-86.220471,42.287684,0
4727,-86.21377,33.611173,0
4728,-86.204872,34.395186,0
4729,-86.196093,44.19855,0
4730,-86.186517,31.143492,0
4731,-86.18459,43.09535,0
4732,-86.18,51.36,0
4733,-86.168045,39.3559,0
4734,-86.14,37.55,0
4735,-86.14,74.89,0
4736,-86.129016,43.527734,0
4737,-86.113468,32.191225,0
4738,-86.113228,35.420747,0
4739,-86.104317,44.727816,0
4740,-86.100979,35.69883,0
4741,-86.100372,42.792997,0
4742,-86.072413,39.959408,0
4743,-86.043218,44.909941,0
4744,-86.03379,46.658548,0
4745,-86.030027,31.88464,0
4746,-86.029769,35.137261,0
4747,-86.020924,45.108319,0
4748,-86.011318,39.680348,0
4749,-85.9779,42.5485,0
4750,-85.974944,46.291928,0
4751,-85.973189,32.685039,0
4752,-85.93949,45.93225,0
4753,-85.930291,44.505269,0
4754,-85.927868,30.704325,0
4755,-85.912028,39.245308,0
4756,-85.8951,44.211924,0
4757,-85.884262,34.270712,0
4758,-85.86846,42.872455,0
4759,-85.863327,45.434324,0
4760,-85.858586,31.299804,0
4761,-85.838284,41.254145,0
4762,-85.835678,33.468697,0
4763,-85.835228,38.104461,0
4764,-85.831496,41.945905,0
4765,-85.827524,43.639019,0
4766,-85.8,53.31,0
4767,-85.799282,42.198543,0
4768,-85.78075,41.643836,0
4769,-85.779641,44.675899,0
4770,-85.756737,34.071767,0
4771,-85.75221,43.90251,0
4772,-85.72,76.99,0
4773,-85.719245,46.081504,0
4774,-85.709539,37.510311,0
4775,-85.698611,44.916599,0
4776,-85.69766,39.412803,0
4777,-85.675524,34.350826,0
4778,-85.675305,36.128621,0
4779,-85.660493,37.91921,0
4780,-85.64255,43.51863,0
4781,-85.632872,35.806988,0
4782,-85.601067,45.176358,0
4783,-85.585766,42.364747,0
4784,-85.583444,40.787792,0
4785,-85.57,49.92,0
4786,-85.566243,33.787501,0
4787,-85.556997,38.099117,0
4788,-85.531706,36.310061,0
4789,-85.53,64.8,0
4790,-85.523408,34.516663,0
4791,-85.511465,43.830754,0
4792,-85.506497,34.873333,0
4793,-85.501205,41.162681,0
4794,-85.49804,44.67595,0
4795,-85.493292,42.604787,0
4796,-85.49,79.84,0
4797,-85.47956,42.88697,0
4798,-85.478242,32.549575,0
4799,-85.476355,32.030967,0
4800,-85.470787,43.216226,0
4801,-85.461002,38.337654,0
4802,-85.458623,43.641417,0
4803,-85.452574,43.402941,0
4804,-85.434039,35.444527,0
4805,-85.4138,34.129367,0
4806,-85.41,48.81,0
4807,-85.373992,45.796332,0
4808,-85.368201,31.28915,0
4809,-85.361267,35.654232,0
4810,-85.360132,37.439812,0
4811,-85.35284,37.09215,0
4812,-85.309525,42.444542,0
4813,-85.300455,40.098913,0
4814,-85.275102,41.018241,0
4815,-85.265789,34.915677,0
4816,-85.26,67.73,0
4817,-85.254945,35.876153,0
4818,-85.228306,36.883404,0
4819,-85.227046,39.538229,0
4820,-85.22,75.08,0
4821,-85.219472,44.81438,0
4822,-85.209495,41.252801,0
4823,-85.183375,45.351482,0
4824,-85.178835,41.667555,0
4825,-85.163963,42.29878,0
4826,-85.127594,45.136086,0
4827,-85.123021,46.191603,0
4828,-85.101464,38.44692,0
4829,-85.09,12.91,0
4830,-85.081567,43.659734,0
4831,-85.060326,32.66699,0
4832,-85.053259,35.022742,0
4833,-85.008296,35.254581,0
4834,-85,44,0
4835,-84.99029,41.84752,0
4836,-84.98169,44.46584,0
4837,-84.9727,30.911855,0
4838,-84.969046,39.801705,0
4839,-84.961533,35.79473,0
4840,-84.934745,46.027815,0
4841,-84.921942,34.137595,0
4842,-84.92,54.6,0
4843,-84.92,52.09,0
4844,-84.894557,37.647829,0
4845,-84.879966,45.197145,0
4846,-84.87161,45.420829,0
4847,-84.858419,38.135727,0
4848,-84.85,64.25,0
4849,-84.828071,41.548603,0
4850,-84.827692,44.289841,0
4851,-84.79598,42.78755,0
4852,-84.78692,36.544262,0
4853,-84.785443,39.205701,0
4854,-84.77,70.55,0
4855,-84.763566,43.605295,0
4856,-84.755973,45.840386,0
4857,-84.7557,44.77861,0
4858,-84.754735,35.391915,0
4859,-84.753188,35.891778,0
4860,-84.750338,29.718101,0
4861,-84.745792,42.523364,0
4862,-84.742837,36.118717,0
4863,-84.740483,37.820121,0
4864,-84.731795,39.511594,0
4865,-84.725692,39.000467,0
4866,-84.692477,45.618613,0
4867,-84.680261,41.700384,0
4868,-84.663875,45.016367,0
4869,-84.650733,36.397888,0
4870,-84.647042,40.099136,0
4871,-84.645006,34.025039,0
4872,-84.636339,42.964847,0
4873,-84.633012,33.753533,0
4874,-84.62,50.98,0
4875,-84.610744,33.383146,0
4876,-84.597191,35.682477,0
4877,-84.589817,46.027327,0
4878,-84.588957,46.532093,0
4879,-84.568947,44.031375,0
4880,-84.566965,37.61916,0
4881,-84.557462,38.304028,0
4882,-84.547447,39.881008,0
4883,-84.54478,38.089278,0
4884,-84.543114,42.628071,0
4885,-84.506427,35.919462,0
4886,-84.487167,45.353697,0
4887,-84.48562,39.018359,0
4888,-84.4788,45.7318,0
4889,-84.46435,40.54543,0
4890,-84.46,69.3,0
4891,-84.46,68.31,0
4892,-84.455993,38.82335,0
4893,-84.453857,33.910488,0
4894,-84.42543,34.589354,0
4895,-84.424263,39.19683,0
4896,-84.420743,44.927807,0
4897,-84.42035,42.168062,0
4898,-84.418824,33.729706,0
4899,-84.410262,46.695287,0
4900,-84.399977,43.756902,0
4901,-84.394523,37.896176,0
4902,-84.39389,42.79171,0
4903,-84.389178,37.491986,0
4904,-84.388786,40.160294,0
4905,-84.38,75.08,0
4906,-84.35,48.05,0
4907,-84.334951,42.525753,0
4908,-84.320996,46.51398,0
4909,-84.303369,39.40872,0
4910,-84.296111,37.716111,0
4911,-84.294373,43.319084,0
4912,-84.26018,42.31378,0
4913,-84.257927,36.016217,0
4914,-84.242951,42.035725,0
4915,-84.237666,33.879043,0
4916,-84.23,79.8,0
4917,-84.227172,38.556922,0
4918,-84.225163,39.654872,0
4919,-84.223903,45.212709,0
4920,-84.194464,45.975853,0
4921,-84.193074,39.24232,0
4922,-84.176613,41.78755,0
4923,-84.165124,30.088991,0
4924,-84.161479,39.019053,0
4925,-84.152109,36.952148,0
4926,-84.146478,30.507503,0
4927,-84.121195,44.112452,0
4928,-84.12,48.93,0
4929,-84.104153,43.914781,0
4930,-84.07546,44.34184,0
4931,-84.07,53.42,0
4932,-84.07,13.46,0
4933,-84.057641,40.760278,0
4934,-84.056633,45.399095,0
4935,-84.050218,42.1526,0
4936,-84.04,50.03,0
4937,-83.992973,42.416701,0
4938,-83.99,9.77,0
4939,-83.98368,43.392567,0
4940,-83.978678,46.333482,0
4941,-83.97,64.5,0
4942,-83.96977,39.494728,0
4943,-83.94241,43.77209,0
4944,-83.938381,30.191048,0
4945,-83.938186,35.948055,0
4946,-83.924042,41.862318,0
4947,-83.915048,33.733388,0
4948,-83.91,78.15,0
4949,-83.909721,33.913433,0
4950,-83.899541,39.808973,0
4951,-83.89053,45.06683,0
4952,-83.89,47.18,0
4953,-83.871089,43.593269,0
4954,-83.864862,35.601792,0
4955,-83.86191,43.12739,0
4956,-83.849288,42.269219,0
4957,-83.839341,41.544215,0
4958,-83.834799,40.560185,0
4959,-83.834587,33.421282,0
4960,-83.812858,34.314612,0
4961,-83.773765,40.257766,0
4962,-83.75,67.63,0
4963,-83.74067,42.509905,0
4964,-83.74,52.51,0
4965,-83.701842,46.086399,0
4966,-83.7,70.44,0
4967,-83.68825,41.019461,0
4968,-83.688133,35.952616,0
4969,-83.683723,36.136619,0
4970,-83.675942,34.72468,0
4971,-83.668735,41.36437,0
4972,-83.667648,42.809504,0
4973,-83.6543,42.0631,0
4974,-83.63,71.24,0
4975,-83.626216,40.820484,0
4976,-83.610104,43.199196,0
4977,-83.608775,37.835735,0
4978,-83.60095,41.87287,0
4979,-83.595317,41.580169,0
4980,-83.59,68.65,0
4981,-83.583733,35.164803,0
4982,-83.582559,45.347369,0
4983,-83.572875,38.414809,0
4984,-83.55,72.49,0
4985,-83.542354,40.393919,0
4986,-83.531382,31.477349,0
4987,-83.485213,42.204762,0
4988,-83.476344,42.415549,0
4989,-83.464233,45.897539,0
4990,-83.457505,34.590408,0
4991,-83.451072,43.732239,0
4992,-83.447134,39.947218,0
4993,-83.44156,45.0835,0
4994,-83.439117,42.8839,0
4995,-83.425519,41.317167,0
4996,-83.421713,38.99762,0
4997,-83.420958,35.021672,0
4998,-83.406731,38.761122,0
4999,-83.405663,41.006228,0
5000,-83.361011,42.581381,0
5001,-83.324058,40.103072,0
5002,-83.244801,46.307449,0
5003,-83.24,79.54,0
5004,-83.23866,42.317269,0
5005,-83.21,73.14,0
5006,-83.21,75.2,0
5007,-83.209608,41.607496,0
5008,-83.203839,42.029122,0
5009,-83.20206,35.343412,0
5010,-83.196862,35.097358,0
5011,-83.18892,43.30368,0
5012,-83.165656,42.785275,0
5013,-83.158578,43.599097,0
5014,-83.153611,34.868187,0
5015,-83.145893,34.196745,0
5016,-83.134683,38.436819,0
5017,-83.13,51.55,0
5018,-83.13,53.99,0
5019,-83.123556,36.651354,0
5020,-83.08346,39.924163,0
5021,-83.075551,40.241082,0
5022,-83.07316,35.586019,0
5023,-83.060397,46.175377,0
5024,-83.055153,39.396629,0
5025,-83.050743,44.007823,0
5026,-83.025721,42.635229,0
5027,-83.013978,36.318242,0
5028,-82.98,64.61,0
5029,-82.963006,42.346799,0
5030,-82.94,81.67,0
5031,-82.938966,45.826999,0
5032,-82.920096,43.216732,0
5033,-82.915087,35.763755,0
5034,-82.898392,40.79878,0
5035,-82.883367,40.07614,0
5036,-82.849601,35.144962,0
5037,-82.835109,34.674507,0
5038,-82.833779,41.402042,0
5039,-82.83,49.38,0
5040,-82.83,48.13,0
5041,-82.825447,42.036697,0
5042,-82.81422,47.118545,0
5043,-82.81073,40.40089,0
5044,-82.79,71.81,0
5045,-82.786521,42.566163,0
5046,-82.768842,35.395587,0
5047,-82.757508,39.861555,0
5048,-82.75,76.95,0
5049,-82.75,50.72,0
5050,-82.747855,37.704487,0
5051,-82.736855,41.100903,0
5052,-82.724319,46.196147,0
5053,-82.713608,42.288571,0
5054,-82.712932,41.603215,0
5055,-82.656796,28.131247,0
5056,-82.64942,43.66196,0
5057,-82.647993,35.230361,0
5058,-82.647573,39.660757,0
5059,-82.644401,28.47277,0
5060,-82.6,67.35,0
5061,-82.6,75.31,0
5062,-82.586332,35.702858,0
5063,-82.578033,43.137583,0
5064,-82.572781,45.889167,0
5065,-82.566665,29.134174,0
5066,-82.555609,40.69924,0
5067,-82.544395,40.090925,0
5068,-82.544042,34.786206,0
5069,-82.525588,35.435045,0
5070,-82.524627,42.600068,0
5071,-82.513763,41.931864,0
5072,-82.5,71.16,0
5073,-82.42,72.65,0
5074,-82.404095,42.36995,0
5075,-82.401804,41.25201,0
5076,-82.352178,28.629688,0
5077,-82.336961,43.017807,0
5078,-82.336069,42.767998,0
5079,-82.332687,38.88367,0
5080,-82.324326,36.3168,0
5081,-82.318122,40.894253,0
5082,-82.316987,35.773113,0
5083,-82.31655,45.767379,0
5084,-82.30658,28.114061,0
5085,-82.298307,27.222069,0
5086,-82.293531,37.28629,0
5087,-82.293342,46.14437,0
5088,-82.281012,34.710614,0
5089,-82.269588,35.02554,0
5090,-82.269113,41.07091,0
5091,-82.250541,35.431482,0
5092,-82.241456,34.407842,0
5093,-82.233452,39.645719,0
5094,-82.227405,41.440735,0
5095,-82.198347,39.241925,0
5096,-82.18715,33.669138,0
5097,-82.169377,35.944088,0
5098,-82.1373,40.56607,0
5099,-82.12635,39.429253,0
5100,-82.103346,40.751616,0
5101,-82.1,81.44,0
5102,-82.079046,36.176231,0
5103,-82.070031,39.894911,0
5104,-82.065704,41.271736,0
5105,-82.053667,45.9567,0
5106,-82.041135,35.724608,0
5107,-81.998854,33.531348,0
5108,-81.969061,35.345463,0
5109,-81.941788,28.346753,0
5110,-81.938317,26.867058,0
5111,-81.936312,41.485978,0
5112,-81.926937,42.622772,0
5113,-81.90335,30.147761,0
5114,-81.901357,41.104157,0
5115,-81.853625,45.802177,0
5116,-81.853268,42.310903,0
5117,-81.846188,39.244869,0
5118,-81.835525,36.089536,0
5119,-81.810941,32.326525,0
5120,-81.809535,43.102848,0
5121,-81.80709,40.206059,0
5122,-81.803487,41.300759,0
5123,-81.79,75.01,0
5124,-81.769699,46.02781,0
5125,-81.762947,26.462333,0
5126,-81.750612,43.288862,0
5127,-81.736942,36.269288,0
5128,-81.727507,43.805093,0
5129,-81.718355,30.284612,0
5130,-81.71,50.35,0
5131,-81.708449,45.231358,0
5132,-81.68,51.71,0
5133,-81.65,49.27,0
5134,-81.65,72.84,0
5135,-81.646657,34.440593,0
5136,-81.633498,41.542625,0
5137,-81.628261,42.91884,0
5138,-81.626438,40.935561,0
5139,-81.619977,40.683193,0
5140,-81.589012,42.527778,0
5141,-81.581535,25.997968,0
5142,-81.577159,27.937739,0
5143,-81.565203,44.055003,0
5144,-81.5625,36.391667,0
5145,-81.557153,26.454283,0
5146,-81.54908,30.123047,0
5147,-81.54821,39.90816,0
5148,-81.538546,41.27685,0
5149,-81.5207,35.94196,0
5150,-81.5,43.67,0
5151,-81.482763,45.989717,0
5152,-81.481322,43.356875,0
5153,-81.480487,48.331714,0
5154,-81.479235,40.089192,0
5155,-81.463732,44.41775,0
5156,-81.438806,43.176409,0
5157,-81.42159,42.758127,0
5158,-81.415511,41.434825,0
5159,-81.406795,26.596438,0
5160,-81.406433,29.809864,0
5161,-81.394355,41.008416,0
5162,-81.37971,35.14393,0
5163,-81.365394,29.614594,0
5164,-81.338328,36.530872,0
5165,-81.321708,40.393021,0
5166,-81.3,71.5,0
5167,-81.3,47.44,0
5168,-81.292133,41.755723,0
5169,-81.262542,44.17432,0
5170,-81.260365,42.913784,0
5171,-81.259834,25.986959,0
5172,-81.249801,44.522545,0
5173,-81.208951,44.796321,0
5174,-81.193475,26.165175,0
5175,-81.180553,26.481175,0
5176,-81.180358,35.817422,0
5177,-81.178102,41.588791,0
5178,-81.161317,37.528337,0
5179,-81.157386,28.589218,0
5180,-81.145723,36.418689,0
5181,-81.133111,27.816333,0
5182,-81.12144,36.135119,0
5183,-81.111768,41.298982,0
5184,-81.11,70.48,0
5185,-81.0807,35.574217,0
5186,-81.07,77.94,0
5187,-81.052376,42.71202,0
5188,-81.023011,27.581822,0
5189,-81.014038,34.903961,0
5190,-81.011951,46.604722,0
5191,-81.010255,40.042506,0
5192,-81.006466,35.244507,0
5193,-81.002574,43.060003,0
5194,-80.998833,43.249153,0
5195,-80.990075,44.280563,0
5196,-80.98549,41.851657,0
5197,-80.964182,43.961513,0
5198,-80.962731,43.471714,0
5199,-80.951394,37.770347,0
5200,-80.950136,40.682316,0
5201,-80.934015,28.452434,0
5202,-80.931878,36.947425,0
5203,-80.93,78.62,0
5204,-80.85,50.26,0
5205,-80.849435,41.443948,0
5206,-80.822278,42.643678,0
5207,-80.804608,35.004179,0
5208,-80.794257,44.496959,0
5209,-80.77339,35.452688,0
5210,-80.746803,44.18875,0
5211,-80.719859,35.271576,0
5212,-80.719575,36.382328,0
5213,-80.697158,40.97509,0
5214,-80.679878,37.001372,0
5215,-80.679292,48.537553,0
5216,-80.678405,44.014247,0
5217,-80.657984,43.186547,0
5218,-80.654288,38.852888,0
5219,-80.612955,40.741887,0
5220,-80.605096,42.99119,0
5221,-80.596554,40.163227,0
5222,-80.588673,41.212086,0
5223,-80.565225,43.606945,0
5224,-80.559495,45.917988,0
5225,-80.51485,42.611085,0
5226,-80.503809,35.230743,0
5227,-80.464851,41.661325,0
5228,-80.457908,44.549858,0
5229,-80.441208,40.511295,0
5230,-80.430627,37.229148,0
5231,-80.427329,43.44775,0
5232,-80.424316,42.811481,0
5233,-80.423907,43.961093,0
5234,-80.420385,36.769706,0
5235,-80.418281,27.614652,0
5236,-80.396754,40.992802,0
5237,-80.394199,41.412845,0
5238,-80.389175,43.268755,0
5239,-80.361702,42.010384,0
5240,-80.349768,40.14097,0
5241,-80.309535,35.46141,0
5242,-80.3,22.41,0
5243,-80.29013,37.431217,0
5244,-80.265554,43.598423,0
5245,-80.261607,43.104566,0
5246,-80.255599,45.763122,0
5247,-80.212011,26.857627,0
5248,-80.210609,34.187717,0
5249,-80.210252,35.920329,0
5250,-80.2,71.24,0
5251,-80.187838,45.344609,0
5252,-80.176575,44.46748,0
5253,-80.168175,46.363563,0
5254,-80.162323,44.040273,0
5255,-80.160315,34.990814,0
5256,-80.16,81.25,0
5257,-80.142337,40.613185,0
5258,-80.128341,37.155372,0
5259,-80.126575,26.344803,0
5260,-80.114068,41.867583,0
5261,-80.103417,43.419288,0
5262,-80.099385,42.549609,0
5263,-80.088996,35.413696,0
5264,-80.075912,41.371914,0
5265,-80.075509,39.796401,0
5266,-80.054432,45.650818,0
5267,-80.05404,43.227493,0
5268,-80.051128,41.588655,0
5269,-80.05,79.04,0
5270,-80.023762,39.246785,0
5271,-80.019936,44.302175,0
5272,-80.002328,40.971755,0
5273,-79.986956,45.018511,0
5274,-79.976044,42.127236,0
5275,-79.97,40.32,0
5276,-79.963506,38.939277,0
5277,-79.957483,44.749961,0
5278,-79.957369,35.818214,0
5279,-79.940031,36.74477,0
5280,-79.93,49.31,0
5281,-79.916535,43.923786,0
5282,-79.912943,45.206166,0
5283,-79.900231,38.388678,0
5284,-79.892947,40.77828,0
5285,-79.886817,44.135464,0
5286,-79.86567,44.578439,0
5287,-79.8646,43.648078,0
5288,-79.840797,34.191437,0
5289,-79.812521,45.426984,0
5290,-79.799378,39.522117,0
5291,-79.796784,46.045211,0
5292,-79.793092,40.529172,0
5293,-79.780747,38.711403,0
5294,-79.773706,36.237161,0
5295,-79.76293,41.972732,0
5296,-79.753365,36.514409,0
5297,-79.752883,43.410992,0
5298,-79.717328,44.322769,0
5299,-79.698019,38.530239,0
5300,-79.681647,43.21302,0
5301,-79.681414,33.292385,0
5302,-79.680868,37.498811,0
5303,-79.68065,41.515362,0
5304,-79.670131,41.066739,0
5305,-79.66858,38.941169,0
5306,-79.651417,45.034973,0
5307,-79.636505,45.251122,0
5308,-79.611678,35.683477,0
5309,-79.608333,43.724337,0
5310,-79.57612,38.002261,0
5311,-79.55,50.34,0
5312,-79.548577,42.841873,0
5313,-79.534613,44.76765,0
5314,-79.524897,33.101836,0
5315,-79.496453,39.863472,0
5316,-79.49112,44.123872,0
5317,-79.476688,43.87744,0
5318,-79.476592,44.476775,0
5319,-79.475845,36.735875,0
5320,-79.44,48.43,0
5321,-79.431698,35.924935,0
5322,-79.426178,46.334473,0
5323,-79.42595,39.066748,0
5324,-79.412828,40.85452,0
5325,-79.398446,40.285251,0
5326,-79.389101,37.589181,0
5327,-79.37421,43.662013,0
5328,-79.366717,35.148137,0
5329,-79.36346,44.297443,0
5330,-79.357767,44.911122,0
5331,-79.325163,39.503278,0
5332,-79.32,79.92,0
5333,-79.292115,45.094441,0
5334,-79.284295,43.185415,0
5335,-79.250676,36.717293,0
5336,-79.233672,47.549495,0
5337,-79.23226,41.08118,0
5338,-79.223345,42.116995,0
5339,-79.221269,46.118369,0
5340,-79.219828,45.385042,0
5341,-79.206305,35.991713,0
5342,-79.203271,43.999558,0
5343,-79.2,77.99,0
5344,-79.175321,42.46631,0
5345,-79.153678,39.693928,0
5346,-79.124216,40.59842,0
5347,-79.118569,37.987428,0
5348,-79.104857,44.382773,0
5349,-79.103464,41.330161,0
5350,-79.072472,35.833605,0
5351,-79.051591,35.264435,0
5352,-79.014362,41.954357,0
5353,-79.008157,42.867975,0
5354,-78.990034,44.590331,0
5355,-78.969261,44.118199,0
5356,-78.939964,45.286776,0
5357,-78.933269,44.870181,0
5358,-78.928062,43.084306,0
5359,-78.913255,36.034134,0
5360,-78.899552,43.94505,0
5361,-78.899054,40.295424,0
5362,-78.860503,38.433442,0
5363,-78.851417,36.243338,0
5364,-78.851284,42.674291,0
5365,-78.83975,41.09451,0
5366,-78.835532,35.826834,0
5367,-78.829809,46.298377,0
5368,-78.821939,45.640933,0
5369,-78.79,73.14,0
5370,-78.765047,44.40363,0
5371,-78.746643,42.943479,0
5372,-78.7366,40.097336,0
5373,-78.713918,38.126566,0
5374,-78.701121,41.946602,0
5375,-78.667821,36.974289,0
5376,-78.639389,37.400335,0
5377,-78.637378,41.727079,0
5378,-78.61822,44.646811,0
5379,-78.603766,44.257617,0
5380,-78.554595,42.742448,0
5381,-78.5545,40.683888,0
5382,-78.53482,45.016789,0
5383,-78.517144,39.98426,0
5384,-78.51033,43.973634,0
5385,-78.501236,36.620179,0
5386,-78.494955,37.797668,0
5387,-78.487491,35.803762,0
5388,-78.48513,43.374853,0
5389,-78.467889,38.059748,0
5390,-78.427521,43.116087,0
5391,-78.418492,45.556034,0
5392,-78.417267,38.543775,0
5393,-78.37346,44.38211,0
5394,-78.37,54.11,0
5395,-78.369908,37.55094,0
5396,-78.341758,44.56255,0
5397,-78.340932,44.179442,0
5398,-78.34,79.56,0
5399,-78.315362,39.070375,0
5400,-78.310666,40.248708,0
5401,-78.293778,44.777753,0
5402,-78.291037,40.480545,0
5403,-78.279362,36.092211,0
5404,-78.273041,37.176174,0
5405,-78.268504,33.983057,0
5406,-78.26,81.99,0
5407,-78.25362,42.39229,0
5408,-78.253077,40.851886,0
5409,-78.240441,41.79108,0
5410,-78.234489,42.597806,0
5411,-78.168582,38.891437,0
5412,-78.142623,34.414921,0
5413,-78.11,53.15,0
5414,-78.087539,44.17488,0
5415,-78.05843,44.368913,0
5416,-78.055602,43.969047,0
5417,-78.051437,36.68099,0
5418,-78.051162,37.820611,0
5419,-78.023742,38.466367,0
5420,-78.02,49.57,0
5421,-78.008286,42.133397,0
5422,-77.993755,40.490217,0
5423,-77.990092,44.867041,0
5424,-77.99,71.01,0
5425,-77.980278,41.886645,0
5426,-77.948928,43.214213,0
5427,-77.92482,45.20023,0
5428,-77.90362,44.667882,0
5429,-77.887838,42.995208,0
5430,-77.88,50.68,0
5431,-77.875013,38.973837,0
5432,-77.873518,38.222391,0
5433,-77.848345,40.835972,0
5434,-77.829923,42.765356,0
5435,-77.805664,39.486167,0
5436,-77.803763,38.784675,0
5437,-77.8,48.13,0
5438,-77.794563,38.576983,0
5439,-77.77434,38.027074,0
5440,-77.767818,42.287402,0
5441,-77.766111,34.248611,0
5442,-77.765804,45.052643,0
5443,-77.76,47.06,0
5444,-77.755792,44.377394,0
5445,-77.729063,43.992805,0
5446,-77.708382,43.310724,0
5447,-77.67896,37.411412,0
5448,-77.651756,42.107909,0
5449,-77.65,82.32,0
5450,-77.644775,41.028011,0
5451,-77.644028,34.581722,0
5452,-77.63,54.12,0
5453,-77.581412,45.43471,0
5454,-77.553195,39.431672,0
5455,-77.541968,39.212712,0
5456,-77.53649,38.623941,0
5457,-77.534713,38.832623,0
5458,-77.53,52.2,0
5459,-77.468923,37.27932,0
5460,-77.46882,39.622485,0
5461,-77.461272,44.622172,0
5462,-77.45892,43.247088,0
5463,-77.445974,37.530327,0
5464,-77.419348,42.822079,0
5465,-77.379734,35.814533,0
5466,-77.360623,38.972597,0
5467,-77.34749,44.002126,0
5468,-77.343514,44.257541,0
5469,-77.340745,42.179695,0
5470,-77.332766,40.035511,0
5471,-77.31,54.9,0
5472,-77.31,58.75,0
5473,-77.31,46.83,0
5474,-77.307476,38.760785,0
5475,-77.306546,43.073824,0
5476,-77.289392,45.065403,0
5477,-77.287689,41.827025,0
5478,-77.28362,39.49977,0
5479,-77.27,64.84,0
5480,-77.225862,39.81091,0
5481,-77.201424,44.698191,0
5482,-77.191989,45.87891,0
5483,-77.186467,40.209541,0
5484,-77.184563,44.890643,0
5485,-77.181288,39.233329,0
5486,-77.15705,38.340192,0
5487,-77.15,61.99,0
5488,-77.15,71.16,0
5489,-77.113417,34.666417,0
5490,-77.109604,44.359942,0
5491,-77.09247,43.863271,0
5492,-77.083733,38.549228,0
5493,-77.08,54.11,0
5494,-77.08,48.58,0
5495,-77.073647,39.411894,0
5496,-77.064149,39.002877,0
5497,-77.061223,43.0226,0
5498,-77.04,80.37,0
5499,-77.026059,43.241068,0
5500,-77.011864,44.072406,0
5501,-76.990069,39.646185,0
5502,-76.944725,35.991719,0
5503,-76.935869,44.935892,0
5504,-76.9156,45.7965,0
5505,-76.911912,45.25795,0
5506,-76.89477,37.304601,0
5507,-76.89,72.04,0
5508,-76.881867,42.777664,0
5509,-76.877195,42.107316,0
5510,-76.862535,39.091175,0
5511,-76.854044,38.486024,0
5512,-76.8508,40.96536,0
5513,-76.818956,34.903774,0
